Source,Species,Date,Month,Year,Tag,FL,STL,PCL,Wgt,Sex,Umb.Scar,Clasp.length,Clasp.calc,MOD,Yolky.ova,Uter.stage,Emb,EmbTL,Embryo,Sex.Ratio.M.F,PCL.Vert,Lat,Long,LatDeg,LatMin,LonDeg,LonMin,Depth,Depth 1,Depth 2,Reader1,Reader2,AgeAgree,Decision,Readability,Edge Analysis,MIR,MIR Note
QLD,ABT,21/11/2013,1,2009,289683,71.2,89.2,64.5,4.15,F,n,,,,,,,,FALSE,,89,,,,0,,0,,,,1,1,2,,,,,
QLD,ABT,21/11/2013,1,2009,289684,64,80.9,58,2.6,M,n,13,n,,,,,,FALSE,,85,,,,0,,0,,,,0,0,1,,,,,
QLD,ABT,21/11/2013,1,2009,289685,108.8,137.2,98.5,13.95,F,n,,,17,6,F,,,FALSE,,87,,,,0,,0,,,,7,7,8,,,,,
QLD,ABT,21/11/2013,1,2009,289686,71.7,91.1,65.4,4.15,F,n,,,,,A,,,FALSE,,86,,,,0,,0,,,,1,1,2,,,,,
QLD,ABT,21/11/2013,1,2009,289687,66,82.9,59.8,2.7,M,n,12,n,,,,,,FALSE,,86,,,,0,,0,,,,1,1,2,,,,,
QLD,ABT,21/11/2013,1,2009,289688,109.2,137.3,99.5,14.7,M,n,95,y,,,,,,FALSE,,85,,,,0,,0,,,,9,7,8,,,,,
QLD,ABT,21/11/2013,1,2009,289689,100,127.7,91.5,13.05,M,n,94,y,,,,,,FALSE,,87,,,,0,,0,,,,7,7,8,,,,,
QLD,ABT,21/11/2013,1,2009,289690,61.4,78,55.4,2.4,F,n,,,,,A,,,FALSE,,87,,,,0,,0,,,,0,0,1,,,,,
QLD,ABT,21/11/2013,1,2009,289691,69.1,107.5,72.7,6,M,n,21,n,,,,,,FALSE,,85,,,,0,,0,,,,2,3,4,,,,,
QLD,ABT,21/11/2013,1,2009,289692,94.9,122,85.1,10.3,M,n,69,p,,,,,,FALSE,,85,,,,0,,0,,,,8,8,8,,,,,
QLD,ABT,21/11/2013,1,2009,289693,62.2,78.7,56.2,2.55,F,n,,,,,A,,,FALSE,,86,,,,0,,0,,,,0,1,1,,,,,
QLD,ABT,21/11/2013,1,2009,289694,77,97.4,68.7,5.2,F,n,,,,,A,,,FALSE,,,,,,0,,0,,,,3,3,3,,,,,
QLD,ABT,21/11/2013,1,2009,289696,63.9,80.9,57.3,2.85,F,n,,,,,A,,,FALSE,,,,,,0,,0,,,,0,1,1,,,,,
QLD,ABT,21/11/2013,1,2009,289697,71.6,91.2,64.4,4.1,F,n,,,,,A,,,FALSE,,,,,,0,,0,,,,1,1,2,,,,,
QLD,ABT,21/11/2013,1,2009,289698,59.9,76.4,53.9,2.35,M,n,16,n,,,,,,FALSE,,,,,,0,,0,,,,0,1,1,,,,,
QLD,ABT,21/11/2013,1,2009,289699,59,75.5,53.5,2.2,F,n,,,,,A,,,FALSE,,,,,,0,,0,,,,0,0,1,,,,,
QLD,ABT,21/11/2013,1,2009,289700,79.7,101.4,71.8,5.9,F,n,,,,,A,,,FALSE,,,,,,0,,0,,,,4,4,4,,,,,
QLD,ABT,21/11/2013,1,2009,289701,61.7,78.9,55.7,2.5,F,n,,,,,A,,,FALSE,,87,,,,0,,0,,,,1,1,1,,,,,
QLD,ABT,21/11/2013,1,2009,289704,66.5,85,60.5,2.95,M,n,14,n,,,,,,FALSE,,87,,,,0,,0,,,,1,1,2,,,,,
QLD,ABT,21/11/2013,1,2009,289705,56.7,72.3,50.5,2,M,n,14,n,,,,,,FALSE,,,,,,0,,0,,,,0,0,1,,,,,
QLD,ABT,21/11/2013,1,2009,289706,56.6,72.1,50.7,2,M,n,12,n,,,,,,FALSE,,86,,,,0,,0,,,,0,0,1,,,,,
QLD,ABT,21/11/2013,1,2009,289707,85.1,107,76.4,6.7,F,n,,,,,A,,,FALSE,,85,,,,0,,0,,,,4,4,4,,,,,
QLD,ABT,21/11/2013,1,2009,289708,65.5,82.3,59.5,2.9,F,n,,,,,A,,,FALSE,,85,,,,0,,0,,,,0,1,1,,,,,
QLD,ABT,21/11/2013,1,2009,289710,63.5,80.1,57.2,2.6,F,n,,,,,A,,,FALSE,,87,,,,0,,0,,,,0,0,1,,,,,
QLD,ABT,21/11/2013,1,2009,289710,63.5,80.1,57.2,2.6,F,n,,,,,A,,,FALSE,,87,,,,0,,0,,,,0,0,1,,,,,
QLD,ABT,21/11/2013,1,2009,289710,63.5,80.1,57.2,2.6,F,n,,,,,A,,,FALSE,,87,,,,0,,0,,,,0,0,1,,,,,
QLD,ABT,21/11/2013,1,2009,289710,63.5,80.1,57.2,2.6,F,n,,,,,A,,,FALSE,,87,,,,0,,0,,,,0,0,1,,,,,
QLD,ABT,21/11/2013,1,2009,289711,71.1,90.6,64.2,4.2,F,n,,,,,A,,,FALSE,,,,,,0,,0,,,,1,2,3,,,,,
QLD,ABT,21/11/2013,1,2009,289712,58.7,74.2,52.6,2.3,M,n,14,,,,,,,FALSE,,85,,,,0,,0,,,,0,0,1,,,,,
QLD,ABT,21/11/2013,1,2009,289713,62,78.5,55.7,2.35,F,n,,,,,A,,,FALSE,,88,,,,0,,0,,,,0,0,1,,,,,
QLD,ABT,21/11/2013,1,2009,289713,62,78.5,55.7,2.35,F,n,,,,,A,,,FALSE,,88,,,,0,,0,,,,0,0,1,,,,,
QLD,ABT,21/11/2013,1,2009,289713,62,78.5,55.7,2.35,F,n,,,,,A,,,FALSE,,88,,,,0,,0,,,,0,0,1,,,,,
QLD,ABT,21/11/2013,1,2009,289713,62,78.5,55.7,2.35,F,n,,,,,A,,,FALSE,,88,,,,0,,0,,,,0,0,1,,,,,
QLD,ABT,21/11/2013,1,2009,289714,64.1,80.8,57.2,2.75,F,n,,,,,A,,,FALSE,,87,,,,0,,0,,,,1,1,1,,,,,
QLD,ABT,21/11/2013,1,2009,289715,107.9,136,98,14.6,M,,92,y,,,,,,FALSE,,86,,,,0,,0,,,,9,8,9,,,,,
QLD,ABT,21/11/2013,1,2009,289716,70.2,89.2,63.1,3.55,M,,17,n,,,,,,FALSE,,,,,,0,,0,,,,1,1,2,,,,,
QLD,ABT,21/11/2013,1,2009,289717,74.3,82.2,57.4,2.95,F,n,,,,,A,,,FALSE,,,,,,0,,0,,,,0,1,1,,,,,
QLD,ABT,21/11/2013,1,2009,289718,58.8,74.9,57.9,2.35,F,n,,,,,A,,,FALSE,,,,,,0,,0,,,,0,0,1,,,,,
QLD,ABT,21/11/2013,1,2009,289719,76,96.1,68.4,5.4,F,n,,,,,A,,,FALSE,,84,,,,0,,0,,,,3,4,4,,,,,
QLD,ABT,21/11/2013,1,2009,289719,76,96.1,68.4,5.4,F,n,,,,,A,,,FALSE,,84,,,,0,,0,,,,0,4,4,,,,,
QLD,ABT,21/11/2013,1,2009,289721,71.9,91.9,65.1,4.1,F,n,,,,,A,,,FALSE,,85,,,,0,,0,,,,1,2,3,,,,,
QLD,ABT,21/11/2013,1,2009,289722,70.4,88.9,63.5,4.05,M,n,18,n,,,,,,FALSE,,,,,,0,,0,,,,1,2,3,,,,,
QLD,ABT,24/10/2013,10,2008,296624,82,103,74,,M,,30,p,,,,,,FALSE,,,,,,0,,0,,,,2,2,2.916666667,,,,,
QLD,ABT,24/10/2013,10,2008,296630,74,94,68,,F,,,,,,,,,FALSE,,,21.42554,149.32617,,0,,0,15,,,1,1,1.916666667,,,,,
QLD,ABT,24/10/2013,10,2008,296641,92.5,118,84.5,,M,,60,p,,,,,,FALSE,,,21.34449,149.31177,,0,,0,15,,,4,4,4.916666667,,,,,
QLD,ABT,24/10/2013,10,2008,296642,89,114,82.5,,M,,50,p,,,,,,FALSE,,,21.34449,149.31177,,0,,0,15,,,4,3,3.916666667,,,,,
QLD,ABT,24/10/2013,10,2008,296643,81,102.5,73.5,,M,,30,p,,,,,,FALSE,,,21.34449,149.31177,,0,,0,15,,,2,2,2.916666667,,,,,
QLD,ABT,24/10/2013,10,2008,296657,84,107,72,,F,,,,,,,,,FALSE,,,21.34449,149.31177,,0,,0,15,,,3,3,3.916666667,,,,,
QLD,ABT,25/10/2013,10,2008,296668,80,102,73,,F,,,,,,,,,FALSE,,,21.4759,149.3438,,0,,0,15,,,2,2,2.916666667,,,,,
QLD,ABT,14/11/2013,1,2008,296698,94.6,118,86,,M,,80,y,,,,,,FALSE,,,,,,0,,0,,,,5,4,5,,,,,
QLD,ABT,14/11/2013,1,2008,296699,59,74.5,,,F,,,,,,,,,FALSE,,,,,,0,,0,,,,0,0,1,,,,,
QLD,ABT,14/11/2013,1,2008,296703,101,125.5492193,,,M,,90,y,,,,,,FALSE,,,21.41846,149.35434,,0,,0,15,,,3,4,5,,,,,
QLD,ABT,14/11/2013,1,2008,296704,88,112,80,,F,,,,,,,,,FALSE,,,,,,0,,0,,,,3,3,4,,,,,
QLD,ABT,14/11/2013,1,2008,296707,96,121,88,,M,,100,y,,,,,,FALSE,,,21.41846,149.35434,,0,,0,15,,,5,4,5,,,,,
QLD,ABT,14/11/2013,1,2008,296707,96,121,88,,M,,100,y,,,,,,FALSE,,,21.41846,149.35434,,0,,0,15,,,5,4,5,,,,,
QLD,ABT,14/11/2013,1,2008,296707,96,121,88,,M,,100,y,,,,,,FALSE,,,21.41846,149.35434,,0,,0,15,,,6,4,5,,,,,
QLD,ABT,14/11/2013,1,2008,296707,96,121,88,,M,,100,y,,,,,,FALSE,,,21.41846,149.35434,,0,,0,15,,,6,4,5,,,,,
QLD,ABT,14/11/2013,1,2008,296708,83,101,77,,M,,40,n,,,,,,FALSE,,,21.41846,149.35434,,0,,0,15,,,2,2,3,,,,,
QLD,ABT,14/11/2013,1,2008,296710,103,130,95,,F,,,,,,,,,FALSE,,,21.41846,149.35434,,0,,0,15,,,4,5,6,,,,,
QLD,ABT,27/11/2013,1,2008,296750,91,113,83,8.5,F,n,,,,,A,,,FALSE,,93,19.0802,146.82578,,0,,0,2,,,2,3,4,,,,,
QLD,ABT,9/08/2013,8,2007,312057,115.5,145.3,104.5,,M,n,98,y,,,,,,FALSE,,,17.38489,146.06117,,0,,0,3,,,11,9,9.75,,,,,
QLD,ABT,9/08/2013,8,2007,312073,58.5,73.9,52.9,2.36,M,n,,,,,,,,FALSE,,,17.38489,146.06117,,0,,0,3,,,0,1,0.75,,,,,
QLD,ABT,2/10/2013,10,2008,315062,62.7,80,56.5,3.05,F,n,,,,,A,,,FALSE,,,-19.1481,146.9111,,0,,0,11,,,1,1,1.916666667,,,,,
QLD,ABT,1/11/2013,10,2008,315072,51.9,65.1,46.4,1.45,F,y,,,,,A,,,FALSE,,98,19.26612,146.35133,,0,,0,,1,0,0,0,0,,,,,
QLD,ABT,11/12/2013,0,2009,315130,51.1,64.8,46.4,1.4,F,p,,,,,A,,,FALSE,,87,-19.29677778,146.9633889,,0,,0,,0,0,0,0,0,,,,,
QLD,ABT,19/11/2013,1,2008,315145,107,126,,,M,,95,y,,,,,,FALSE,,,-19.26513,146.93537,,0,,0,,3,4,9,7,8,,,,,
QLD,ABT,20/09/2013,9,2007,316006,,75.74522767,53.9,,M,,,,,,,,,FALSE,,,19.36807,147.18233,,0,,0,6,,,0,0,0.833333333,,,,,
QLD,ABT,20/09/2013,9,2007,316007,,77.73475884,55.4,,M,,14,n,,,,,,FALSE,,,19.36807,147.18233,,0,,0,6,,,0,0,0.833333333,,,,,
QLD,ABT,20/09/2013,9,2007,316008,,93.65100821,67.4,,F,,,,,,,,,FALSE,,,19.36807,147.18233,,0,,0,6,,,1,2,2.833333333,,,,,
QLD,ABT,14/08/2013,8,2008,317045,125,154,,,M,n,90,y,,,,,,FALSE,,,20.08566,148.26063,,0,,0,,0,2,12,12,12.75,,,,,
QLD,ABT,14/08/2013,8,2008,317046,125,156,,,M,n,89,y,,,,,,FALSE,,,20.08566,148.26063,,0,,0,,0,2,9,7,7.75,,,,,
QLD,ABT,14/08/2013,8,2008,317047,122,153,,,M,n,96,y,,,,,,FALSE,,,20.08566,148.26063,,0,,0,,0,2,10,7,7.75,,,,,
QLD,ABT,14/08/2013,8,2008,317048,150,180,,,F,,,,,,E,4,379,FALSE,,85,20.08566,148.26063,,0,,0,,0,2,13,14,14.75,,,,,
QLD,ABT,14/08/2013,8,2008,317049,141,180,,,F,,,,,,E,4,369,FALSE,,86,20.08566,148.26063,,0,,0,,0,2,11,11,11.75,,,,,
QLD,ABT,14/08/2013,8,2008,317050,122,150,,,M,,84,y,,,,,,FALSE,,,20.08566,148.26063,,0,,0,,0,2,11,9,9.75,,,,,
QLD,ABT,17/08/2013,8,2008,317086,133,166,,,F,,,,,,E,4,405.25,FALSE,42372,88,20.10179,148.34247,,0,,0,,,,11,12,12.75,,,,,
QLD,ABT,17/08/2013,8,2008,317086,133,166,,,F,,,,,,E,4,405.25,FALSE,42372,88,20.10179,148.34247,,0,,0,,,,12,12,12.75,,,,,
QLD,ABT,18/08/2013,8,2008,317122,72,91.2,,,F,,,,,,A,,,FALSE,,,20.1217,148.36145,,0,,0,,2,3,0,0,1.75,,,,,
QLD,ABT,18/08/2013,8,2008,317124,91.4,115.4,,,F,,,,,,A,,,FALSE,,,20.1217,148.36145,,0,,0,,2,3,4,3,3.75,,,,,
QLD,ABT,8/10/2013,10,2008,317134,71.5,90,,,M,n,,n,,,,,,FALSE,,,19.0516,146.53033,,0,,0,,,,1,1,1.916666667,,,,,
QLD,ABT,8/10/2013,10,2008,317139,77.7,98.5,,,M,n,,,,,,,,FALSE,,,,,,0,,0,,,,3,3,3.916666667,,,,,
QLD,ABT,8/10/2013,10,2008,317140,61,78.5,,,F,n,,,,,,,,FALSE,,,,,,0,,0,,,,0,0,0.916666667,,,,,
QLD,ABT,8/10/2013,10,2008,317144,73.1,92,,,M,n,,,,,,,,FALSE,,,,,,0,,0,,,,1,1,1.916666667,,,,,
QLD,ABT,9/10/2013,10,2008,317172,61,77.6,,,F,n,,,,,,,,FALSE,,,19.0471,146.53703,,0,,0,10,,,0,0,0.916666667,,,,,
QLD,ABT,9/10/2013,10,2008,317200,61.5,78,,,M,n,14,n,,,,,,FALSE,,,19.0471,146.583,,0,,0,,,,0,0,0.916666667,,,,,
QLD,ABT,9/10/2013,10,2008,317212,62.5,79.5,,,F,n,,,,,,,,FALSE,,,19.0471,146.583,,0,,0,,,,0,0,0.916666667,,,,,
QLD,ABT,1/04/2013,4,2009,344591,48.7,62.3,44.1,1.45,M,n,10,n,,,,,,FALSE,,93,,,,0,,0,,,,0,0,0.416666667,,,,,
QLD,ABT,16/12/2013,0,2010,354611,,64.4,,1.5,M,y,,,,,,,,FALSE,,84,,,,0,,0,,,,,,0,,,,,
QLD,ABT,16/12/2013,1,2010,354612,,61,,1.4,F,p,,,,,,,,FALSE,,85,,,,0,,0,,,,,,0,,,,,
QLD,ABT,16/12/2013,1,2010,354613,,61,,1.35,M,y,,,,,,,,FALSE,,88,,,,0,,0,,,,,,0,,,,,
QLD,ABT,16/12/2013,1,2010,354614,,56.8,,0.9,M,y,,,,,,,,FALSE,,87,,,,0,,0,,,,,,0,,,,,
QLD,ABT,16/12/2013,1,2010,354615,,62,,1.25,M,y,,,,,,,,FALSE,,86,,,,0,,0,,,,,,0,,,,,
QLD,ABT,16/12/2013,1,2010,354618,,62.8,,1.4,M,y,,,,,,,,FALSE,,86,,,,0,,0,,,,,,0,,,,,
QLD,ABT,18/01/2013,1,2011,354635,,60.5,,1.15,M,,,,,,,,,FALSE,,86,,,,0,,0,,,,,,,,,,,
QLD,ABT,18/01/2013,1,2011,354636,,64.7,,1.45,M,,,,,,,,,FALSE,,86,,,,0,,0,,,,,,,,,,,
QLD,ABT,16/12/2013,1,2010,354645,,59.8,,1.25,M,y,,,,,,,,FALSE,,86,,,,0,,0,,,,,,0,,,,,
QLD,ABT,16/12/2013,1,2010,354646,,58.6,,1.25,F,y,,,,,,,,FALSE,,86,,,,0,,0,,,,,,0,,,,,
QLD,ABT,16/12/2013,1,2010,354647,,58.3,,1.25,F,p,,,,,,,,FALSE,,,,,,0,,0,,,,,,0,,,,,
QLD,ABT,16/12/2013,1,2010,354648,,64,,1.5,F,p,,,,,,,,FALSE,,86,,,,0,,0,,,,,,0,,,,,
QLD,ABT,16/12/2013,1,2010,354649,,63.2,,1.4,M,y,,,,,,,,FALSE,,,,,,0,,0,,,,,,0,,,,,
QLD,ABT,16/12/2013,0,2010,354650,,59.9,,1.3,F,p,,,,,,,,FALSE,,,,,,0,,0,,,,,,0,,,,,
QLD,ABT,18/07/2013,7,2009,355404,,80.7,,,F,n,,,,,A,,,FALSE,,,19.00425,146.47305,,0,,0,20,,,1,1,1.666666667,,,,,
QLD,ABT,18/07/2013,7,2009,355408,,88.9,,,M,n,16,n,,,,,,FALSE,,,19.00425,146.47305,,0,,0,20,,,,1,1.666666667,,,,,
QLD,ABT,18/07/2013,7,2009,355409,,63,,,M,n,17,n,,,,,,FALSE,,,19.00425,146.47305,,0,,0,20,,,,,,,,,,
QLD,ABT,18/07/2013,7,2009,355419,,175,,,F,n,,,5,0,E,4,400,FALSE,42372,85,19.00425,146.47305,,0,,0,20,,,13,13,13.66666667,,,,,
QLD,ABT,1/04/2013,4,2009,355501,111.5,141,102,16.85,F,n,,,15,3,E,2,104,FALSE,,,18.97216,146.67498,,0,,0,20,,,7,7,7.416666667,,,,,
QLD,ABT,2/04/2013,4,2009,355518,,96.1,,4.7,F,n,,,,,,,,FALSE,,,19.24301,147.13685,,0,,0,18,,,2,2,2.416666667,,,,,
QLD,ABT,2/04/2013,4,2009,355520,84,105.9,75.9,,F,n,,,,,,,,FALSE,,,19.24301,147.13685,,0,,0,18,,,2,3,3.416666667,,,,,
QLD,ABT,2/04/2013,4,2009,355526,,102.8,,5.85,M,n,25,n,,,,,,FALSE,,,19.24301,147.13685,,0,,0,18,,,3,3,3.416666667,,,,,
QLD,ABT,2/04/2013,4,2009,355527,,102.5,,6,M,n,25,n,,,,,,FALSE,,,19.24301,147.13685,,0,,0,18,,,3,4,4.416666667,,,,,
QLD,ABT,2/04/2013,4,2009,355531,,129,,11.25,M,n,84,y,,,,,,FALSE,,,19.24301,147.13685,,0,,0,18,,,6,5,5.416666667,,,,,
QLD,ABT,2/04/2013,4,2009,355534,,128.7,,12.2,M,n,89,y,,,,,,FALSE,,,19.24301,147.13685,,0,,0,18,,,5,6,6.416666667,,,,,
QLD,ABT,3/04/2013,4,2009,355538,,159,,26.5,F,n,,,15,2,E,5,123,FALSE,,,19.23913,147.1354,,0,,0,10,,,13,9,9.416666667,,,,,
QLD,ABT,3/04/2013,4,2009,355546,90.9,114,82.9,7.75,M,n,39,n,,,,,,FALSE,,,19.23933,147.19851,,0,,0,15,,,5,5,5.416666667,,,,,
QLD,ABT,3/04/2013,4,2009,355547,68,86.5,61.4,3.5,M,n,18,n,,,,,,FALSE,,,19.23933,147.19851,,0,,0,15,,,1,1,1.416666667,,,,,
QLD,ABT,3/04/2013,4,2009,355548,70,89.2,63.5,3.85,M,n,15,n,,,,,,FALSE,,,19.23933,147.19851,,0,,0,15,,,2,2,2.416666667,,,,,
QLD,ABT,3/04/2013,4,2009,355549,,164,,23.9,F,n,,,,,E,4,96.5,FALSE,,,19.23913,147.1354,,0,,0,10,,,13,10,10.41666667,,,,,
QLD,ABT,,1,2009,356734,49.8,63.1,44.3,1.55,F,p,,,,,,,,FALSE,,85,,,,0,,0,,,,,,0,,,,,
QLD,ABT,,1,2009,356735,49.2,63.2,44.1,1.5,F,p,,,,,,,,FALSE,,87,,,,0,,0,,,,,,0,,,,,
QLD,ABT,,4,2008,358251,55.2,71.5,,,M,n,11,n,,,,,,FALSE,,,-19.2498,146.8582,,0,,0,,4,5,0,0,0.416666667,,,,,
QLD,ABT,,7,2008,358264,57.4,73.3,52,2.5,M,n,12,n,,,,,,FALSE,,87,-19.2149,146.9792,,0,,0,,5,6,0,0,0.666666667,,,,,
QLD,ABT,,7,2008,358293,67.8,85.6,60.7,4.05,M,n,17,n,,,,,,FALSE,,85,-19.2149,146.9792,,0,,0,,5,6,1,1,1.666666667,,,,,
QLD,ABT,,7,2008,358294,60.8,77.7,54,2.8,F,,,,,,,,,FALSE,,85,-19.2149,146.9792,,0,,0,,5,6,0,0,0.666666667,,,,,
QLD,ABT,,7,2008,358296,55.5,71.3,50,2.05,F,n,,,,,A,,,FALSE,,89,-19.2149,146.9792,,0,,0,,5,6,0,0,0.666666667,,,,,
QLD,ABT,27/10/2013,11,2010,999075,138.9,166.7,,,F,,,,12,0,E,6,530.2,FALSE,42432,86,,,,0,,0,,,,,,,,,,,
QLD,ABT,20/12/2013,1,2008,F0907,46.5,61.4,43,,M,,,,,,,,,FALSE,,,19.29758,146.89045,,0,,0,0.8,,,,,,,,,,
QLD,ABT,20/09/2013,9,2008,J0038,101,124,,,M,n,95,y,,,,,,FALSE,,,-19.265,146.9501,,0,,0,,4,4,,,,,,,,
QLD,ABT,20/12/2013,1,2008,J0039,114,141.8,,,M,n,90,y,,,,,,FALSE,,,-19.2126,147.0011,,0,,0,,2,1,,,,,,,,
QLD,ABT,14/08/2013,8,2008,J0106,115,145,,,M,n,91,y,,,,,,FALSE,,,-19.2067,146.9783,,0,,0,,4,4,,,,,,,,
QLD,ABT,20/09/2013,9,2008,J0120,110,145,,,M,n,90,y,,,,,,FALSE,,,-19.2887,146.9492,,0,,0,,1,2,,,,,,,,
QLD,ABT,20/09/2013,9,2008,J0121,91,121,,,F,,,,,,,,,FALSE,,,-19.265,146.9501,,0,,0,,4,4,,,,,,,,
QLD,ABT,20/09/2013,9,2008,J0122,126,155,,,M,,100,y,,,,,,FALSE,,,-19.265,146.9501,,0,,0,,4,4,,,,,,,,
QLD,ABT,20/09/2013,9,2008,J0123,107,136,,,M,,80,y,,,,,,FALSE,,,-19.265,146.9501,,0,,0,,4,4,,,,,,,,
QLD,ABT,23/10/2013,10,2008,J0144,110,139,,,M,n,91,y,,,,,,FALSE,,,-19.2398,146.8176,,0,,0,,3,3,,,,,,,,
QLD,ABT,27/10/2013,10,2011,J0172,113.6,146,103,17.8,M,n,95,y,,,,,,FALSE,,86,-19.1955,146.9507,,0,,0,,9,9,12,11,11.91666667,,,,,
QLD,ABT,19/11/2013,1,2008,J0188,140,167,,,F,n,,,,,,,,FALSE,,,-19.12148,147.01075,,0,,0,,2,3,,,,,,,,
QLD,ABT,20/12/2013,0,2008,J0202,130.5,164,,,F,n,,,,,,,,FALSE,,,-19.2327,146.9943,,0,,0,,3,3,,,,,,,,
QLD,ABT,14/04/2013,4,2009,J0224,130,160,115,,F,,,,,,,,,FALSE,,,-19.18773,146.8014,,0,,0,10,,,,,,,,,,
QLD,ABT,8/01/2013,1,2009,J0254,95,120,,,F,,,,,,,,,FALSE,,,-19.1923,147.0153,,0,,0,,2,2,,,,,,,,
QLD,ABT,30/04/2013,4,2009,J0287,105,125,95,,F,,,,,,,,,FALSE,,,-19.2271,146.954,,0,,0,,5,4,,,,,,,,
QLD,ABT,11/08/2013,8,2009,J0323,105,127,,,F,n,,,,,,,,FALSE,,,-19.2505,146.9637,,0,,0,,2,2,,,,,,,,
QLD,ABT,9/09/2013,9,2009,J0337,120,149,,,F,n,,,,,,,,FALSE,,,-19.2509,146.9184,,0,,0,,0,1,,,,,,,,
QLD,ABT,30/04/2013,4,2009,J0359,113,139,100,,F,,,,,,,,,FALSE,,,-19.2271,146.954,,0,,0,,5,4,,,,,,,,
QLD,ABT,11/08/2013,8,2009,J0372,141,165,,,F,n,,,,,,,,FALSE,,,-19.2505,146.9637,,0,,0,,2,2,,,,,,,,
QLD,ABT,11/08/2013,8,2009,J0375,96,119,,,M,n,115,y,,,,,,FALSE,,,-19.2505,146.9637,,0,,0,,2,2,,,,,,,,
QLD,ABT,30/06/2013,6,2009,J0401,93,113,80,,M,,,n,,,,,,FALSE,,,-19.25734,146.96762,,0,,0,1.7,,,,,,,,,,
QLD,ABT,2/07/2013,7,2009,J0407,105,126.5,90,,M,,,n,,,,,,FALSE,,,-19.20935,146.00125,,0,,0,,2,3,,,,,,,,
QLD,ABT,30/06/2013,7,2009,J0414,118,140,102,,M,,,y,,,,,,FALSE,,,-19.25734,146.96762,,0,,0,1.7,,,,,,,,,,
QLD,ABT,30/06/2013,6,2009,J0423,113,133,100,,F,,,,,,,,,FALSE,,,-19.25734,146.96762,,0,,0,1.7,,,,,,,,,,
QLD,ABT,27/10/2013,11,2009,J0480,108,130,,,M,n,102,y,,,,,,FALSE,,,,,,0,,0,,,,,,,,,,,
QLD,ABT,3/11/2013,1,2009,J1152,103,125,,,F,,,,,,,,,FALSE,,,-19.20102778,147.0036111,,0,,0,,2,3,,,,,,,,
QLD,ABT,6/11/2013,1,2009,J1179,118,148,,,M,n,106,y,,,,,,FALSE,,,-19.26502778,146.9524444,,0,,0,,1,2,,,,,,,,
QLD,ABT,20/09/2013,9,2008,R0069,98,122,,,M,,60,p,,,,,,FALSE,,,-19.265,146.9501,,0,,0,,4,4,,,,,,,,
QLD,ABT,3/12/2013,0,2008,R0137,92.5,113,,,F,n,,,,,,,,FALSE,,,,,,0,,0,,,,,,,,,,,
QLD,ABT,14/04/2013,5,2009,R0182,115,144,,,M,n,110,y,,,,,,FALSE,,,-19.2262,146.9703,,0,,0,,5,4,,,,,,,,
QLD,ABT,14/04/2013,5,2009,R0183,102,129,,,M,n,110,y,,,,,,FALSE,,,,,,0,,0,,,,,,,,,,,
QLD,ABT,,,,R0250,,61.6,49,,M,p,14,n,,,,,,FALSE,,,,,,0,,0,,,,,,0,,,,,
QLD,ABT,30/04/2013,4,2009,R0323,98,120.5,88,,F,,,,,,,,,FALSE,,,-19.2271,146.954,,0,,0,,5,4,,,,,,,,
QLD,ABT,8/01/2013,2,2009,R0375,50.1,62.5,44.5,,F,p,,,,,,,,FALSE,,,19.2744,146.97173,,0,,0,0.8,,,,,0,,,,,
QLD,ABT,9/09/2013,9,2009,R0488,89,114,,,M,n,51,n,,,,,,FALSE,,,-19.2348,146.9978,,0,,0,,2,2,,,,,,,,
QLD,ABT,9/12/2013,1,2009,R0758,,64,,,F,y,,n,,,,,,FALSE,,,,,,0,,0,,,,,,0,,,,,
QLD,ABT,9/12/2013,1,2009,R0760,,62.3,,,M,p,,n,,,,,,FALSE,,,,,,0,,0,,,,,,0,,,,,
QLD,ABT,9/12/2013,1,2009,R0761,,61.6,,,M,y,,n,,,,,,FALSE,,,,,,0,,0,,,,,,0,,,,,
QLD,ABT,9/12/2013,1,2009,R0762,,64.5,,,F,y,,,,,,,,FALSE,,,,,,0,,0,,,,,,0,,,,,
QLD,ABT,9/12/2013,1,2009,R0763,,62,,,M,p,,n,,,,,,FALSE,,,,,,0,,0,,,,,,0,,,,,
QLD,ABT,9/12/2013,1,2009,R0764,,60.3,,,F,y,,,,,,,,FALSE,,,,,,0,,0,,,,,,0,,,,,
QLD,ABT,9/12/2013,1,2009,R0765,,64.6,,,F,y,,,,,,,,FALSE,,,,,,0,,0,,,,,,0,,,,,
QLD,ABT,9/12/2013,1,2009,R0766,,60.5,,,M,y,,n,,,,,,FALSE,,,,,,0,,0,,,,,,0,,,,,
QLD,ABT,9/12/2013,1,2009,R0767,,62.4,,,F,y,,,,,,,,FALSE,,,,,,0,,0,,,,,,0,,,,,
QLD,ABT,9/12/2013,1,2009,R0768,,65,,,M,y,,n,,,,,,FALSE,,,,,,0,,0,,,,,,0,,,,,
QLD,ABT,9/12/2013,1,2009,R0770,,64.1,,,F,y,,,,,,,,FALSE,,,,,,0,,0,,,,,,0,,,,,
QLD,ABT,18/02/2013,3,2009,R0859,43,55.5,38,,M,n,,n,,,,,,FALSE,,,-19.27678,146.94176,,0,,0,,2,2,,,,,,,,
